Transcript	Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
XM_005334466.5;XM_040289318.2	LOC101964314	139.95692609213765	-1.639776023989081	0.2392569820146601	-6.853618273462156	7.200506583284975e-12	1.9153347511538033e-09
XM_078032692.1	Adat1	247.25917574783364	-1.3041235565893994	0.19148553466946028	-6.810559130957645	9.72201419257129e-12	2.5285878691078754e-09
XM_005324744.5	Nt5e	409.9399326911254	-1.7372171123082032	0.2553671977427193	-6.802820125936603	1.0259071155127839e-11	2.6102645391220917e-09
XR_013425159.1	LOC144366204	156.24082221680752	2.178704746989676	0.3213429663925271	6.779998241282006	1.2017734561944582e-11	2.9926716024042425e-09
XR_013438598.1	LOC144377606	707.0072786871086	1.8885278143316115	0.2787213919449585	6.775683061688194	1.2381984992005702e-11	3.019140673884057e-09
XM_005320754.5	Lhpp	1188.012013963833	-2.038660532928091	0.30141991182543704	-6.7635230883776245	1.34675899928782e-11	3.178398596798275e-09
XR_013425458.1;XR_013425457.1	LOC144366376	268.6703715950611	1.5628414330743834	0.23123007986892896	6.758815435951362	1.3912448164827201e-11	3.178398596798275e-09
XM_005318000.5	LOC101977879	1366.74641014116	1.7817851675440612	0.2637081755106672	6.756655018729166	1.4121388160757888e-11	3.178398596798275e-09
XM_078026579.1	LOC120891383	209.54959901984304	1.7905417735431317	0.26499824189686133	6.756806236624089	1.4106663967382663e-11	3.178398596798275e-09
XM_005318802.5	Ip6k3	320.1680750547244	-3.512014041859657	0.5212995025952385	-6.737037009196132	1.6164901853018385e-11	3.5696983261835317e-09
XM_078029342.1	Atl2	2232.337532168163	1.4151912433240406	0.21031781602632602	6.728822455758562	1.7104160043682285e-11	3.707168317615879e-09
XM_005321083.3	Ass1	6307.66789471314	-2.345344388068797	0.3495531790433372	-6.709549586954332	1.952260702454082e-11	4.154410774822287e-09
XM_078038070.1	Trak1	1165.9803012002096	-1.311750570074527	0.19586408978683914	-6.697248952077525	2.12379644118384e-11	4.438734562074225e-09
XM_005333512.4	Stip1	221.1508996226638	-2.106908378976181	0.3154204903036146	-6.679681389589283	2.3946228317112983e-11	4.9169588811138664e-09
XM_005337528.5	Fam13a	1643.7857730965125	-1.686718037476695	0.2531510060450789	-6.662892886850069	2.684893490315644e-11	5.417929898388672e-09
